ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9220,6,6,6,6,6,6,6,6,6,6,5,5,5,6,5,5,5,5,5,5,5
9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,8,8,8,8,8,8,7,8,8,7,7,7,8,7,7,7,7,7,7,7,7
9250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3
9270,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9280,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9360,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1
9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9380,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
9390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9400,4,5,4,4,5,4,4,4,5,4,4,4,5,5,5,4,4,5,5,5,4
9410,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9420,15,15,14,14,14,14,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12
9430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9440,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9470,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
9480,31,35,29,32,35,32,29,31,33,29,31,33,34,35,35,32,31,34,34,34,31
9490,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9500,4,5,4,4,5,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4
9510,0,1,0,2,3,3,2,3,5,5,5,6,6,7,7,7,7,8,8,8,6
9520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9530,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9560,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
9570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9580,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
9590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9620,42,42,40,39,39,40,38,38,38,37,36,36,37,36,36,36,35,35,36,34,35
9630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9640,4,4,3,3,4,4,3,3,4,3,3,3,4,3,4,3,3,3,4,3,3
9650,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9660,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9680,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
9690,255,280,235,261,277,254,235,248,253,231,242,257,263,266,270,244,240,260,259,263,236
9700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9710,18,18,17,17,17,17,16,16,16,15,16,16,16,16,16,15,15,15,15,15,15
9720,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9730,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
9740,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9750,12,11,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9
9760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9770,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9780,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9810,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2
9820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9840,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9860,15,15,14,14,14,14,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12
9870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9880,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
9890,15,14,13,13,13,13,13,13,12,12,12,12,12,12,12,12,11,12,11,11,11
9900,7,7,6,7,7,7,6,7,7,6,6,7,7,7,7,6,6,7,6,7,6
9910,27,26,25,24,25,24,23,23,23,23,22,22,22,22,22,21,21,21,21,21,21
9920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9930,3,4,3,4,4,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,3
9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9990,0,3,0,8,12,13,6,11,18,16,17,23,22,24,26,24,24,29,28,30,23
10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10030,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10040,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
10070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10110,21,26,21,24,27,24,21,23,25,22,24,27,27,28,29,25,25,27,28,28,25
10120,5,5,4,5,5,4,4,4,4,4,4,5,4,5,5,4,4,4,4,4,4
10130,11,11,10,10,11,10,10,10,10,9,10,10,10,10,10,9,9,9,9,9,9
10140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
10180,24,23,22,22,22,22,21,21,21,20,20,20,20,20,20,19,19,19,19,19,19
10190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,5,6,5,5,6,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5
10280,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10310,7,7,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7
10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10340,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5
10350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10380,29,29,28,27,27,26,26,25,25,25,25,25,24,25,24,23,24,23,23,23,23
10390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10400,6,7,6,6,7,6,6,6,6,6,6,7,6,7,7,6,6,6,7,6,6
10410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10420,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10450,10,11,9,10,10,10,9,9,10,9,9,10,10,10,10,9,9,10,10,10,9
10460,53,54,49,50,51,49,46,47,47,45,45,46,47,47,46,44,43,44,44,44,42
10470,30,33,28,31,33,30,28,29,30,27,28,30,30,31,31,29,29,30,30,30,27
10480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10490,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
10500,8,9,8,9,9,8,8,8,8,8,8,9,9,9,9,8,8,9,9,9,8
10510,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10520,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10550,11,13,11,12,13,11,10,11,11,10,11,12,12,12,12,11,11,12,12,12,11
10560,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10580,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10600,5,6,5,6,6,6,5,5,6,5,5,6,6,6,6,6,5,6,6,6,6
10610,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
10620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10630,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
10640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10650,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10680,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
10690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10700,0,1,0,3,5,5,2,5,7,6,7,9,8,9,10,9,10,11,11,12,9
10710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10720,3,4,3,4,4,4,3,3,4,3,3,4,4,4,4,3,4,4,4,4,3
10730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10740,34,35,34,36,36,36,31,34,34,33,31,35,34,37,35,35,34,35,36,34,33
10750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10770,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
10780,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1
10790,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10810,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5
10820,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,64,68,60,64,66,62,57,59,60,57,57,61,61,61,61,58,56,59,59,59,55
10870,11,13,11,12,13,12,10,11,12,11,11,12,12,12,12,11,11,12,12,12,11
10880,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10890,5,7,5,6,7,6,5,6,6,6,6,7,7,7,8,7,7,7,7,7,6
10900,2,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
10910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10930,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4
10940,28,33,28,32,33,30,27,29,30,28,29,32,32,33,33,30,30,32,32,32,29
10950,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
10960,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10970,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10990,4,5,4,5,5,5,4,4,5,5,4,5,5,4,5,5,4,5,5,5,5
11000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11010,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
11020,25,27,24,25,26,24,22,23,23,22,23,24,24,24,24,22,22,23,23,23,21
11030,5,6,5,6,6,5,5,5,6,5,5,6,6,6,6,5,6,6,6,6,5
11040,18,23,19,22,23,21,18,20,21,19,20,23,23,24,24,21,22,23,23,23,21
11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11070,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11120,24,29,24,28,29,26,23,25,26,24,25,28,27,29,29,26,26,28,28,28,25
11130,59,62,54,58,59,56,52,54,55,53,51,54,55,54,55,52,50,53,52,52,49
11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11160,4,5,5,5,6,5,4,5,5,4,5,6,5,6,6,5,5,5,6,5,5
11170,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11210,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
11220,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,10,11,10,11,11,11,10,11,11,11,10,11,11,11,11,11,11,11,12,11,11
11250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11290,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
11300,23,27,23,26,27,25,22,24,25,23,23,26,26,27,27,24,25,26,26,26,24
11310,9,9,8,9,9,9,8,9,9,9,8,9,9,9,9,9,9,9,9,8,9
11320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11340,32,38,34,37,40,35,32,34,35,32,33,38,36,39,38,34,36,36,38,36,34
11350,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11370,10,12,9,12,12,12,10,11,12,12,10,12,12,12,13,12,12,12,13,12,12
11380,0,1,1,2,3,3,1,3,4,3,3,5,4,5,5,5,5,6,6,6,5
11390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11420,36,36,33,34,34,33,31,32,32,31,30,31,31,31,31,30,29,30,30,29,28
11430,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11440,13,14,13,13,15,13,12,13,13,12,12,13,13,14,13,12,13,13,13,12,12
11450,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
11460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11470,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11480,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,2
11490,30,33,30,31,33,30,28,29,29,27,28,31,29,31,30,28,29,29,29,28,27
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11530,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1
11540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11550,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11560,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11580,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11590,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11600,36,44,37,42,44,40,36,38,40,37,38,43,41,44,43,39,41,42,42,41,38
11610,267,292,263,283,287,280,256,274,282,275,257,279,276,270,277,279,269,272,282,265,272
11620,98,101,93,95,97,95,89,92,91,89,87,90,90,88,88,88,86,86,89,84,85
11630,9,9,9,8,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7
11640,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
11650,146,173,144,169,171,161,141,152,161,150,146,165,162,167,167,155,154,163,163,160,149
11660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11670,14,18,15,17,18,16,14,15,17,15,15,18,17,18,18,16,17,17,17,17,16
11680,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
11690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11720,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11740,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11750,11,12,11,11,12,11,10,11,11,10,10,11,11,11,11,10,10,10,11,10,10
11760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11770,34,38,34,38,38,37,33,36,38,37,34,38,37,36,37,38,36,37,38,36,37
11780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11810,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11860,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11910,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11920,9,10,9,10,11,10,9,9,9,9,9,10,10,10,10,9,10,10,10,9,9
11930,12,13,12,12,12,12,11,11,11,11,11,12,11,12,11,11,11,11,11,10,10
11940,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
11950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11960,8,9,8,9,9,9,8,8,9,8,8,9,8,8,9,9,8,8,9,8,8
11970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12000,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12010,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
12020,40,51,41,50,50,47,41,43,48,44,43,50,48,51,50,47,47,49,49,47,44
12030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12070,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12080,6,8,7,8,8,7,6,7,7,7,7,8,7,8,8,7,7,7,8,7,7
12090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12110,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12120,26,29,26,28,29,28,25,27,28,27,25,28,27,27,27,28,27,27,28,26,27
12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12160,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5
12170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12180,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
12190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12210,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12230,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12240,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,4,4
12250,6,8,7,8,8,7,6,7,7,7,7,8,7,8,8,7,7,8,8,7,7
12260,22,23,22,22,22,21,20,20,20,19,19,20,20,20,19,19,19,18,19,18,18
